line,status,skipped,licensed,access_franchise,access_property,access_product_line,release_year,wave,item_name,normalized_franchise,normalized_property,normalized_product_line,normalized_item
2559,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Mutagen Ooze,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Mutagen Ooze
2560,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ninja AT-3,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja AT-3
2561,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ninja Control Shell Raiser,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Control Shell Raiser
2562,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ninja Practice Pal Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Practice Pal Leonardo
2563,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ninja Practice Pal Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Practice Pal Raphael
2564,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ninja Star Blaster,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Star Blaster
2565,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ninjas in Training Donatello and Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninjas in Training Donatello and Leonardo
2566,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ninjas in Training Michael Angelo and Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninjas in Training Michael Angelo and Raphael
2567,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ooze Chuckin Mikey,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ooze Chuckin Mikey
2568,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ooze Launchin Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ooze Launchin Leo
2569,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ooze Scoopin Donnie,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ooze Scoopin Donnie
2570,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Ooze Tossin Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ooze Tossin Raph
2571,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Raph and Mikey's Patrol Buggies,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Raph and Mikey's Patrol Buggies
2572,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Raphael Deluxe Mask,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Raphael Deluxe Mask
2573,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Sewer Crusier,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Sewer Crusier
2574,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Shredder (2nd Version),Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Shredder (2nd Version)
2575,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Shredder Deluxe Mask,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Shredder Deluxe Mask
2576,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Snakeweed,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Snakeweed
2577,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Spider Bytes,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Spider Bytes
2578,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Stealth Tech Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Stealth Tech Donatello
2579,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Stealth Tech Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Stealth Tech Leonardo
2580,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Stealth Tech Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Stealth Tech Michael Angelo
2581,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Stealth Tech Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Stealth Tech Raphael
2582,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,The Rat King,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,The Rat King
2583,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Throw N' Battle Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Throw N' Battle Donatello
2584,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Throw N' Battle Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Throw N' Battle Leonardo
2585,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Throw N' Battle Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Throw N' Battle Michael Angelo
2586,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Throw N' Battle Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Throw N' Battle Raphael
2587,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2013,Wave 2,Turtle Figure 4 Pack,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Turtle Figure 4 Pack
2620,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,24inch Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,24inch Donatello
2621,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,24inch Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,24inch Leonardo
2622,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,24inch Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,24inch Michael Angelo
2623,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,24inch Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,24inch Raphael
2624,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Bebop,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Bebop
2625,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Billboard Breakout,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Billboard Breakout
2626,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Casey Jones,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Casey Jones
2627,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Casey Jones Deluxe Mask,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Casey Jones Deluxe Mask
2628,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Classic Collection: 1990 Movie Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Classic Collection: 1990 Movie Donatello
2629,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Classic Collection: 1990 Movie Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Classic Collection: 1990 Movie Leonardo
2630,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Classic Collection: 1990 Movie Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Classic Collection: 1990 Movie Michael Angelo
2631,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Classic Collection: 1990 Movie Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Classic Collection: 1990 Movie Raphael
2632,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Classic Collection: Foot Soldier,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Classic Collection: Foot Soldier
2633,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Classic Collection: Kraang,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Classic Collection: Kraang
2634,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Dojo Splinter,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Dojo Splinter
2635,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Donatello's Patrol Buggy,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Donatello's Patrol Buggy
2636,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Donnie the Wizard,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Donnie the Wizard
2637,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Electronic Leonardo Mask,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Electronic Leonardo Mask
2638,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Electronic Michael Angelo Mask,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Electronic Michael Angelo Mask
2639,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Fire Escape Free Fall,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Fire Escape Free Fall
2640,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Front Flippin Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Front Flippin Raph
2641,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Giant Shredder,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Giant Shredder
2642,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Grass Kicker,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Grass Kicker
2643,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,High Flying Blimp,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,High Flying Blimp
2644,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Hot Rod,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Hot Rod
2645,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Interactive Talking Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Interactive Talking Leonardo
2646,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Interactive Talking Leonardo and Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Interactive Talking Leonardo and Donatello
2647,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Interactive Talking Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Interactive Talking Michael Angelo
2648,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Interactive Talking Michael Angelo and Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Interactive Talking Michael Angelo and Donatello
2649,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Interactive Talking Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Interactive Talking Raphael
2650,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Interactive Talking Raphael and Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Interactive Talking Raphael and Donatello
2651,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Kirby Bat,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Kirby Bat
2652,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Leo the Knight,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Leo the Knight
2653,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Leonardo's Patrol Buggy,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Leonardo's Patrol Buggy
2654,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Leonardo's RC Patrol Buggy,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Leonardo's RC Patrol Buggy
2655,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Michael Angelo's Patrol Buggy,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Michael Angelo's Patrol Buggy
2656,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Mikey the Elf,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Mikey the Elf
2657,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Mutagen Man,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Mutagen Man
2658,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Newtralizer,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Newtralizer
2659,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Ninja Control Flying Mikey,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Control Flying Mikey
2660,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Ninja Practice Pal  Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Practice Pal  Donatello
2661,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Ninja Practice Pal  Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Practice Pal  Michael Angelo
2662,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Ninja Strikin Mikey,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Strikin Mikey
2663,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Ninja Turtle High-Three Hands,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Ninja Turtle High-Three Hands
2664,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Original Comic Book Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Original Comic Book Donatello
2665,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Original Comic Book Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Original Comic Book Leonardo
2666,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Original Comic Book Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Original Comic Book Michael Angelo
2667,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Original Comic Book Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Original Comic Book Raphael
2668,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Rahzar,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Rahzar
2669,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Raph the Barbarian,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Raph the Barbarian
2670,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Raphael's Patrol Buggy,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Raphael's Patrol Buggy
2671,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2012 Nick,2014,Wave 3,Raphael's RC Patrol Buggy,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2012),2012 Nick,Raphael's RC Patrol Buggy
